2018-11-30,(주)두잉씨앤에스,"20,537,000","18,670,000","1,867,000",일용비(파라다이스),12월 10일,,,,,,,,,,,,
2018-11-30,(주)두잉씨앤에스,"4,356,000","3,960,000","396,000",일용비(롯데),12월 10일,,,,,,,,,,,,
2018-11-30,(주)두잉씨앤에스,"924,000","840,000","84,000",일용비(조선),12월 10일,,,,,,,,,,,,
2018-11-30,(주)두잉씨앤에스,"4,620,000","4,200,000","420,000",일용비(포시즌스),12월 10일,,,,,,,,,,,,
2018-11-30,(주)토탈코리아,"1,969,000","1,790,000","179,000",일용비,01월 17일,,11월,,,,,,,,,,
2018-11-30,(주)한성앰에스,"5,588,000","5,080,000","508,000",일용비(코트야드),12월 14일,외(600만),합계,공급,세액,,,,,,,,
2018-11-30,(주)한성앰에스,"1,870,000","1,700,000","170,000",일용비(하얏트),12월 14일,,"241,880,760 ","219,891,600 ","21,989,160 ",,,,,,,,
2018-12-01,(주)한성앰에스,"9,680,000","8,800,000","880,000",일용비(티마크),12월 14일,외,,,,,,,,,,,
2018-12-14,(주)한성앰에스,"14,046,890","12,769,900","1,276,990",일용비(콘래드),12월 17일,외,,,,,,,,,,,
2018-12-15,(주)두잉씨앤에스,"7,443,260","6,766,600","676,660",일용비(시그니엘),01월 10일,외,,,,,,,,,,,
2018-12-15,(주)두잉씨앤에스,"7,128,000","6,480,000","648,000",일용비(포시즌스),12월 28일,외,,,,,,,,,,,
2018-12-15,(주)두잉씨앤에스,"3,232,680","2,938,800","293,880",일용비(신라),12월 28일,외,,,,,,,,,,,
2018-12-15,(주)두잉씨앤에스,"570,240","518,400","51,840",일용비(신라호텔),12월 20일,,,,,,,,,,,,
2018-12-15,(주)두잉씨앤에스,"1,089,000","990,000","99,000",일용비(영등포코트야드),12월 20일,,,,,,,,,,,,
2018-12-15,(주)두잉씨앤에스,"169,400","154,000","15,400",일용비(인터컨티넨탈),12월 20일,,,,,,,,,,,,
2018-12-15,(주)두잉씨앤에스,"2,429,900","2,209,000","220,900",일용비(시그니엘),12월 20일,,,,,,,,,,,,
2018-12-15,(주)두잉씨앤에스,"1,210,000","1,100,000","110,000",일용비(아트파라디소),12월 20일,,,,,,,,,,,,
2018-12-15,(주)두잉씨앤에스,"28,842,000","26,220,000","2,622,000",일용비(파라다이스),12월 20일,"외-1,650,000원",,,,,,,,,,,
2018-12-15,(주)두잉씨앤에스,"5,247,000","4,770,000","477,000",일용비(롯데호텔),12월 20일,,,,,,,,,,,,
2018-12-15,(주)두잉씨앤에스,"363,000","330,000","33,000",일용비(조선호텔),12월 20일,,,,,,,,,,,,
2018-12-15,(주)두잉씨앤에스,"3,195,500","2,905,000","290,500",일용비(포시즌스),12월 20일,,,,,,,,,,,,
2018-12-15,(주)한성앰에스,"2,722,500","2,475,000","247,500",일용비(하얏트),12월 31일,외,,,,,,,,,,,
2018-12-15,(주)한성앰에스,"6,077,500","5,525,000","552,500",일용비(코트야드),12월 31일,외,,,,,,,,,,,
12/15/2018,(주)한성앰에스,"8,742,250","7,947,500","794,750",일용비(티마크),12월 31일,외,,,,,,,,,,,
2018-12-20,아트홀,"858,000","780,000","78,000",일용비,12월 25일,,,,,,,,,,,,
12/27/2018,가오프로젝트(G.A.O PROJECT),"3,960,000","3,600,000","360,000",일용비,12월 27일,,,,,,,,,,,,
2018-12-31,(주)두잉씨앤에스,"8,778,000","7,980,000","798,000",일용비(여의도MEA),01월 10일,외,,,,,,,,,,,
2018-12-31,(주)두잉씨앤에스,"-9,927,500","-9,025,000","-902,500",일용비(여의도MEA),취소전표,,,,,,,,,,,,
2018-12-31,주식회사 엠엠에스컴퍼니,"2,376,000","2,160,000","216,000",일용비,01월 07일,,,,,,,,,,,,
2018-12-31,주식회사 엠엠에스컴퍼니,"-2,805,000","-2,550,000","-255,000",일용비,취소전표,,,,,,,,,,,,
2018-12-31,(주) 라이팅코리아,"1,650,000","1,500,000","150,000",일용비,01월 15일,,,,,,,,,,,,
2018-12-31,(주) 라이팅코리아,"-1,221,000","-1,110,000","-111,000",일용비,취소전표,,,,,,,,,,,,
2018-12-31,(주)토탈코리아,"4,834,500","4,395,000","439,500",일용비,01월 25일,,,,,,,,,,,,
2018-12-31,(주)스파이더,"1,155,000","1,050,000","105,000",일용비,01월 11일,,,,,,,,,,,,
2018-12-31,(주) 에스에스엘,"3,982,000","3,620,000","362,000",일용비,01월 15일,,,,,,,,,,,,
2018-12-31,(주) 라이팅코리아,"1,221,000","1,110,000","111,000",일용비,취소전표,,,,,,,,,,,,
2018-12-31,아이에스(IS),"1,221,000","1,110,000","111,000",일용비,01월 28일,,,,,,,,,,,,
2018-12-31,주식회사 엠엠에스컴퍼니,"2,805,000","2,550,000","255,000",일용비,취소전표,,,,,,,,,,,,
2018-12-31,엠씨피인터네셔널,"1,100,000","1,000,000","100,000",일용비,01월 08일,,,,,,,,,,,,
2018-12-31,주식회사 지엠엠,"616,000","560,000","56,000",일용비,03월 04일,,,,,,,,,,,,
2018-12-31,미성엠프로 주식회사,"7,029,000","6,390,000","639,000",일용비(강남세브란스),01월 25일,,,,,,,,,,,,
2018-12-31,미성엠프로 주식회사,"21,186,000","19,260,000","1,926,000",일용비(신촌세브란스),01월 25일,,,,,,,,,,,,
2018-12-31,미성엠프로 주식회사,"3,960,000","3,600,000","360,000",일용비(서울성모병원),01월 25일,,,,,,,,,,,,
2018-12-31,미성엠프로 주식회사,"6,237,000","5,670,000","567,000",일용비(강북삼성병원),01월 25일,,,,,,,,,,,,
2018-12-31,미성엠프로 주식회사,"10,296,000","9,360,000","936,000",일용비(서울삼성병원),01월 25일,,,,,,,,,,,,
2018-12-31,주식회사 안성렌탈,"3,195,500","2,905,000","290,500",일용비,01월 04일,,,,,,,,,,,,
12/31/2018,(주)후니드,"12,551,000","11,410,000","1,141,000",일용비,01월 10일,,,,,,,,,,,,
12/31/2018,(주)두잉씨앤에스,"6,633,000","6,030,000","603,000",일용비(포시즌스),01월 10일,외,,,,,,,,,,,
2018-12-31,(주)두잉씨앤에스,"4,692,600","4,266,000","426,600",일용비(신라호텔),01월 10일,외,,,,,,,,,,,
2018-12-31,(주)두잉씨앤에스,"15,087,380","13,715,800","1,371,580",일용비(시그니엘),01월 10일,외,,,,,,,,,,,
2018-12-31,(주)두잉씨앤에스,"9,927,500","9,025,000","902,500",일용비(여의도MEA),취소전표,,,,,,,,,,,,
2018-12-31,(주)두잉씨앤에스,"2,851,200","2,592,000","259,200",일용비(신라호텔),01월 10일,,,,,,,,,,,,
2018-12-31,(주)두잉씨앤에스,"1,287,000","1,170,000","117,000",일용비(영등포코트야드),01월 10일,,,,,,,,,,,,
2018-12-31,(주)두잉씨앤에스,"4,222,900","3,839,000","383,900",일용비(시그니엘),01월 10일,,,,,,,,,,,,
2018-12-31,(주)두잉씨앤에스,"1,210,000","1,100,000","110,000",일용비(아트파라디소),01월 10일,,,,,,,,,,,,
2018-12-31,(주)두잉씨앤에스,"54,274,000","49,340,000","4,934,000",일용비(파라다이스),01월 10일,"외-7,480,000",,,,,,,,,,,
2018-12-31,(주)두잉씨앤에스,"5,478,000","4,980,000","498,000",일용비(롯데호텔),01월 10일,,,,,,,,,,,,
2018-12-31,(주)두잉씨앤에스,"2,689,500","2,445,000","244,500",일용비(조선호텔),01월 10일,,,,,,,,,,,,
2018-12-31,(주)두잉씨앤에스,"4,757,500","4,325,000","432,500",일용비(포시즌스),01월 10일,,,,,,,,,,,,
2018-12-31,(주)한성앰에스,"3,641,000","3,310,000","331,000",일용비(코트야드),01월 15일,"외-2,770,000",12월,,,,,,,,,,
2018-12-31,(주)한성앰에스,"3,553,000","3,230,000","323,000",일용비(하얏트),01월 15일,외,합계,공급,세액,,,,,,,,
2018-12-31,쇼매이드,"286,000","260,000","26,000",일용비,01월 05일,,"307,837,200 ","279,852,000 ","27,985,200 ",,,,,,,,
2019-01-10,(주)한성앰에스,"11,121,000","10,110,000","1,011,000",일용비(티마크),01월 22일,외,,,,,,,,,,,
2019-01-15,(주)한성엠에스,"9,319,200","8,472,000","847,200",일용비(티마크),01월 31일,외,,,,,,,,,,,
2019-01-15,(주)두잉씨앤에스,"12,193,060","11,084,600","1,108,460",일용비(시그니엘),01월 31일,외,,,,,,,,,,,
2019-01-15,(주)두잉씨앤에스,"2,425,500","2,205,000","220,500",일용비(여의도MEA),01월 31일,외,,,,,,,,,,,
2019-01-15,(주)두잉씨앤에스,"3,349,500","3,045,000","304,500",일용비(신라호텔),01월 28일,외,,,,,,,,,,,
2019-01-15,(주)두잉씨앤에스,"6,380,330","5,800,300","580,030",일용비(포시즌스),01월 31일,외,,,,,,,,,,,
2019-01-15,(주)두잉씨앤에스,"847,000","770,000","77,000",일용비(아트파라디소),01월 31일,외,,,,,,,,,,,
2019-01-15,(주)두잉씨앤에스,"4,598,000","4,180,000","418,000",일용비(파라다이스),01월 30일,외,,,,,,,,,,,
2019-01-15,(주)두잉씨앤에스,"5,924,600","5,386,000","538,600",일용비(영등포코트야드),01월 31일,,,,,,,,,,,,
2019-01-15,(주)두잉씨앤에스,"91,300","83,000","8,300",일용비(인터컨티넨탈),01월 31일,,,,,,,,,,,,
2019-01-15,(주)두잉씨앤에스,"3,426,500","3,115,000","311,500",일용비(시그니엘),01월 31일,,,,,,,,,,,,
2019-01-15,(주)두잉씨앤에스,"2,420,000","2,200,000","220,000",일용비(아트파라디소),01월 31일,,,,,,,,,,,,
2019-01-15,(주)두잉씨앤에스,"32,103,500","29,185,000","2,918,500",일용비(파라다이스),01월 31일,,,,,,,,,,,,
2019-01-15,(주)두잉씨앤에스,"8,046,500","7,315,000","731,500",일용비(롯데호텔),01월 31일,,,,,,,,,,,,
2019-01-15,(주)두잉씨앤에스,"5,708,560","5,189,600","518,960",일용비(신라호텔),01월 28일,,,,,,,,,,,,
2019-01-15,(주)두잉씨앤에스,"3,201,000","2,910,000","291,000",일용비(포시즌스),01월 31일,,,,,,,,,,,,
2019-01-15,(주)한성앰에스,"4,262,500","3,875,000","387,500",일용비(하얏트),01월 31일,외,,,,,,,,,,,
2019-01-15,(주)한성앰에스,"5,643,000","5,130,000","513,000",일용비(코트야드),01월 31일,"외-4,275,000",,,,,,,,,,,
2019-01-24,(주)두잉씨앤에스,"1,320,000","1,200,000","120,000",일용비(신라호텔),02월 11일,,,,,,,,,,,,
2019-01-30,(주)한성엠에스,"1,430,000","1,300,000","130,000",일용비(하얏트),01월 31일,외,,,,,,,,,,,
2019-01-30,(주)한성엠에스,"4,070,000","3,700,000","370,000",일용비(코트야드),01월 31일,외,,,,,,,,,,,
2019-01-31,우지기업(주),"198,000","180,000","18,000",일용비(조선호텔),02월 15일,,,,,,,,,,,,
2019-01-31,(주)스파이더,"418,000","380,000","38,000",일용비,02월 08일,,,,,,,,,,,,
2019-01-31,(주) 에스에스엘,"770,000","700,000","70,000",일용비,02월 15일,,,,,,,,,,,,
2019-01-31,라이트스케치,"1,023,000","930,000","93,000",일용비,02월 11일,,,,,,,,,,,,
2019-01-31,아이에스(IS),"14,025,000","12,750,000","1,275,000",일용비,압류건,,,,,,,,,,,,
2019-01-31,다토,"1,232,000","1,120,000","112,000",일용비,03월 12일,,,,,,,,,,,,
2019-01-31,미성엠프로 주식회사,"8,360,000","7,600,000","760,000",일용비(강남세브란스),02월 25일,,,,,,,,,,,,
2019-01-31,미성엠프로 주식회사,"24,750,000","22,500,000","2,250,000",일용비(신촌세브란스),02월 25일,,,,,,,,,,,,
2019-01-31,미성엠프로 주식회사,"6,270,000","5,700,000","570,000",일용비(서울성모병원),02월 25일,,,,,,,,,,,,
2019-01-31,미성엠프로 주식회사,"5,390,000","4,900,000","490,000",일용비(강북삼성병원),02월 25일,,,,,,,,,,,,
2019-01-31,미성엠프로 주식회사,"660,000","600,000","60,000",일용비(서울삼성병원),02월 25일,,,,,,,,,,,,
2019-01-31,(주)토탈코리아,"1,298,000","1,180,000","118,000",일용비,02월 28일,,,,,,,,,,,,
2019-01-31,(주)두잉씨앤에스,"7,064,750","6,422,500","642,250",일용비(포시즌스),02월 11일,외,,,,,,,,,,,
2019-01-31,(주)두잉씨앤에스,"1,963,500","1,785,000","178,500",일용비(여의도MEA),02월 11일,외,,,,,,,,,,,
2019-01-31,(주)두잉씨앤에스,"7,034,280","6,394,800","639,480",일용비(시그니엘),02월 11일,외,,,,,,,,,,,
2019-01-31,(주)두잉씨앤에스,"5,428,500","4,935,000","493,500",일용비(신라호텔),02월 11일,외,,,,,,,,,,,
2019-01-31,(주)두잉씨앤에스,"1,331,000","1,210,000","121,000",일용비(아트파라디소),02월 11일,외,,,,,,,,,,,
2019-01-31,(주)두잉씨앤에스,"4,865,300","4,423,000","442,300",일용비(영등포코트야드),02월 11일,,,,,,,,,,,,
2019-01-31,(주)두잉씨앤에스,"2,585,000","2,350,000","235,000",일용비(시그니엘),02월 11일,,,,,,,,,,,,
2019-01-31,(주)두잉씨앤에스,"2,541,000","2,310,000","231,000",일용비(아트파라디소),02월 11일,,,,,,,,,,,,
2019-01-31,(주)두잉씨앤에스,"10,912,000","9,920,000","992,000",일용비(파라다이스),02월 11일,,,,,,,,,,,,
2019-01-31,(주)두잉씨앤에스,"8,569,000","7,790,000","779,000",일용비(롯데호텔),02월 11일,,,,,,,,,,,,
2019-01-31,(주)두잉씨앤에스,"3,183,620","2,894,200","289,420",일용비(신라호텔),02월 11일,,1월,,,,,,,,,,
2019-01-31,(주)두잉씨앤에스,"1,958,000","1,780,000","178,000",일용비(포시즌스),02월 11일,,합계,공급,세액,,,,,,,,
2019-01-31,주식회사 엠엠에스컴퍼니,"616,000","560,000","56,000",일용비,02월 01일,,"250,327,000 ","227,570,000 ","22,757,000 ",,,,,,,,
2019-02-08,(주)한성엠에스,"1,463,000","1,330,000","133,000",일용비(코트야드),03월 15일,,,,,,,,,,,,
2019-02-15,(주)두잉씨앤에스,"12,433,058","11,302,780","1,130,278",일용비(시그니엘),02월 28일,외,,,,,,,,,,,
2019-02-15,(주)두잉씨앤에스,"2,425,500","2,205,000","220,500",일용비(여의도MEA),02월 28일,외,,,,,,,,,,,
2019-02-15,(주)두잉씨앤에스,"6,676,010","6,069,100","606,910",일용비(포시즌스),02월 28일,외,,,,,,,,,,,
2019-02-15,(주)두잉씨앤에스,"3,811,500","3,465,000","346,500",일용비(신라호텔),02월 28일,외,,,,,,,,,,,
2019-02-15,식품안전정보원,"1,760,000","1,600,000","160,000",채용대행비,02월 27일,,,,,,,,,,,,
2019-02-28,(주)토탈코리아,"1,463,000","1,330,000","133,000",일용비,04월 01일,,,,,,,,,,,,
2019-02-28,(주) 에스에스엘,"198,000","180,000","18,000",일용비,03월 15일,,,,,,,,,,,,
2019-02-28,아이에스(IS),"709,500","645,000","64,500",일용비,압류건,,,,,,,,,,,,
2019-02-28,주식회사 엠엠에스컴퍼니,"1,056,000","960,000","96,000",일용비,03월 08일,,,,,,,,,,,,
2019-02-28,주식회사 지엠엠,"2,354,000","2,140,000","214,000",일용비,"4/1, 5/2",,,,,,,,,,,,
2019-02-28,주식회사 나우글로벌,"1,375,000","1,250,000","125,000",일용비(콘래드),05월 10일,,,,,,,,,,,,
2019-02-28,우지기업(주),"343,200","312,000","31,200",일용비(조선호텔),03월 15일,,,,,,,,,,,,
2019-02-28,미성엠프로 주식회사,"6,490,000","5,900,000","590,000",일용비(강남세브란스),04월 01일,,,,,,,,,,,,
2019-02-28,미성엠프로 주식회사,"19,250,000","17,500,000","1,750,000",일용비(신촌세브란스),04월 01일,,,,,,,,,,,,
2019-02-28,미성엠프로 주식회사,"660,000","600,000","60,000",일용비(서울성모병원),04월 01일,,,,,,,,,,,,
2019-02-28,미성엠프로 주식회사,"2,640,000","2,400,000","240,000",일용비(강북삼성병원),04월 01일,,,,,,,,,,,,
2019-02-28,(주)두잉씨앤에스,"8,379,668","7,617,880","761,788",일용비(시그니엘),03월 11일,외,,,,,,,,,,,
2019-02-28,(주)두잉씨앤에스,"1,501,500","1,365,000","136,500",일용비(여의도MEA),03월 11일,외,,,,,,,,,,,
2019-02-28,(주)두잉씨앤에스,"2,656,500","2,415,000","241,500",일용비(신라호텔),03월 11일,외,2월,,,,,,,,,,
2019-02-28,(주)두잉씨앤에스,"6,327,640","5,752,400","575,240",일용비(포시즌스),03월 11일,외,합계,공급,세액,,,,,,,,
2019-02-28,가오프로젝트(G.A.O PROJECT),"3,520,000","3,200,000","320,000",일용비,03월 04일,,"87,493,076 ","79,539,160 ","7,953,916 ",,,,,,,,
2019-03-15,(주)두잉씨앤에스,"5,933,840","5,394,400","539,440",일용비(시그니엘),03월 29일,외,,,,,,,,,,,
2019-03-15,(주)두잉씨앤에스,"2,194,500","1,995,000","199,500",일용비(여의도MEA),03월 20일,외,,,,,,,,,,,
2019-03-15,(주)두잉씨앤에스,"-2,403,500","-2,185,000","-218,500",일용비(여의도MEA),취소전표,,,,,,,,,,,,
2019-03-15,(주)두잉씨앤에스,"6,925,820","6,296,200","629,620",일용비(포시즌스),03월 29일,외,,,,,,,,,,,
2019-03-15,(주)두잉씨앤에스,"1,732,500","1,575,000","157,500",일용비(신라),03월 20일,외,,,,,,,,,,,
2019-03-15,(주)두잉씨앤에스,"2,403,500","2,185,000","218,500",일용비(여의도MEA),취소전표,,,,,,,,,,,,
2019-03-15,(주)두잉씨앤에스,"1,210,000","1,100,000","110,000",일용비(아트파라디소),03월 20일,외,,,,,,,,,,,
2019-03-15,(주)두잉씨앤에스,"209,000","190,000","19,000",일용비(여의도MEA),03월 20일,,,,,,,,,,,,
2019-03-15,(주)두잉씨앤에스,"847,000","770,000","77,000",일용비(영등포코트야드),03월 20일,,,,,,,,,,,,
2019-03-15,(주)두잉씨앤에스,"1,688,500","1,535,000","153,500",일용비(시그니엘),03월 29일,,,,,,,,,,,,
2019-03-15,(주)두잉씨앤에스,"2,783,000","2,530,000","253,000",일용비(아트파라디소),03월 20일,,,,,,,,,,,,
2019-03-15,(주)두잉씨앤에스,"20,509,500","18,645,000","1,864,500",일용비(파라다이스),03월 20일,,,,,,,,,,,,
2019-03-15,(주)두잉씨앤에스,"7,524,000","6,840,000","684,000",일용비(롯데),03월 20일,,,,,,,,,,,,
2019-03-15,(주)두잉씨앤에스,"3,789,500","3,445,000","344,500",일용비(포시즌스),03월 20일,,,,,,,,,,,,
2019-03-25,(주)한성엠에스,"209,000","190,000","19,000",일용비(코트야드),04월 15일,,,,,,,,,,,,
2019-03-31,(주)두잉씨앤에스,"4,389,000","3,990,000","399,000",일용비(시그니엘),04월 10일,외,,,,,,,,,,,
2019-03-31,아이에스(IS),"154,000","140,000","14,000",일용비,압류건,,,,,,,,,,,,
2019-03-31,주식회사 지엠엠,"3,333,000","3,030,000","303,000",일용비,05월 02일,,,,,,,,,,,,
2019-03-31,주식회사 나우글로벌,"2,464,000","2,240,000","224,000",일용비(콘래드호텔),05월 10일,,,,,,,,,,,,
2019-03-31,우지기업(주),"2,412,300","2,193,000","219,300",일용비(조선호텔),04월 11일,,,,,,,,,,,,
2019-03-31,미성엠프로 주식회사,"9,900,000","9,000,000","900,000",일용비(강남세브란스병원),04월 25일,,,,,,,,,,,,
2019-03-31,미성엠프로 주식회사,"17,490,000","15,900,000","1,590,000",일용비(신촌세브란스병원),04월 25일,,,,,,,,,,,,
2019-03-31,미성엠프로 주식회사,"3,300,000","3,000,000","300,000",일용비(서울성모병원),04월 25일,,,,,,,,,,,,
2019-03-31,(주)두잉씨앤에스,"6,837,600","6,216,000","621,600",일용비(포시즌스),04월 10일,외,,,,,,,,,,,
2019-03-31,(주)두잉씨앤에스,"1,089,000","990,000","99,000",일용비(아트파라디소),04월 10일,외,,,,,,,,,,,
2019-03-31,(주)두잉씨앤에스,"6,883,800","6,258,000","625,800",일용비(신라호텔),04월 10일,외,,,,,,,,,,,
2019-03-31,(주)두잉씨앤에스,"2,772,000","2,520,000","252,000",일용비(여의도MEA),04월 10일,외,,,,,,,,,,,
2019-03-31,(주)두잉씨앤에스,"1,925,000","1,750,000","175,000",일용비(하얏트호텔),04월 10일,,,,,,,,,,,,
2019-03-31,(주)두잉씨앤에스,"2,057,000","1,870,000","187,000",일용비(아트파라디소),04월 10일,,,,,,,,,,,,
2019-03-31,(주)두잉씨앤에스,"11,495,000","10,450,000","1,045,000",일용비(파라다이스),04월 10일,,,,,,,,,,,,
2019-03-31,(주)두잉씨앤에스,"660,000","600,000","60,000",일용비(플라자호텔),04월 10일,,,,,,,,,,,,
2019-03-31,(주)두잉씨앤에스,"730,400","664,000","66,400",일용비(인터컨티넨탈),04월 10일,,,,,,,,,,,,
2019-03-31,(주)두잉씨앤에스,"627,000","570,000","57,000",일용비(여의도MEA),04월 10일,,,,,,,,,,,,
2019-03-31,(주)두잉씨앤에스,"1,573,000","1,430,000","143,000",일용비(영등포코트야드),04월 10일,,,,,,,,,,,,
2019-03-31,(주)두잉씨앤에스,"1,358,500","1,235,000","123,500",일용비(시그니엘),04월 10일,,,,,,,,,,,,
2019-03-31,(주)두잉씨앤에스,"6,792,500","6,175,000","617,500",일용비(롯데호텔),04월 10일,,,,,,,,,,,,
2019-03-31,(주)두잉씨앤에스,"5,159,000","4,690,000","469,000",일용비(포시즌스),04월 10일,,3월,,,,,,,,,,
2019-03-31,(주)토탈코리아,"3,366,000","3,060,000","306,000",일용비,04월 30일,,합계,공급,세액,,,,,,,,
2019-03-31,주식회사 엠엠에스컴퍼니,"110,000","100,000","10,000",일용비,04월 01일,,"152,434,260 ","138,576,600 ","13,857,660 ",,,,,,,,
2019-04-15,(주)두잉씨앤에스,"-968,000","-880,000","-88,000",일용비(아트파라디소),취소전표,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"-4,465,560","-4,059,600","-405,960",일용비(포시즌스),취소전표,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"-7,033,994","-6,394,540","-639,454",일용비(시그니엘),취소전표,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"7,033,994","6,394,540","639,454",일용비(시그니엘),취소전표,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"4,465,560","4,059,600","405,960",일용비(포시즌스),취소전표,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"-4,143,810","-3,767,100","-376,710",일용비(포시즌스),취소전표,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"4,143,810","3,767,100","376,710",일용비(포시즌스),취소전표,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"968,000","880,000","88,000",일용비(아트파라디소),취소전표,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"159,500","145,000","14,500",일용비(하얏트),04월 22일,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"2,420,000","2,200,000","220,000",일용비(아트파라디소),04월 22일,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"6,770,500","6,155,000","615,500",일용비(파라다이스),04월 22일,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"1,271,600","1,156,000","115,600",일용비(영등포코트야드),04월 22일,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"1,980,000","1,800,000","180,000",일용비(플라자),04월 22일,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"940,500","855,000","85,500",일용비(여의도MEA),04월 22일,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"273,900","249,000","24,900",일용비(인터컨티넨탈),04월 22일,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"1,611,500","1,465,000","146,500",일용비(시그니엘),04월 22일,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"6,583,500","5,985,000","598,500",일용비(롯데),04월 22일,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"1,976,040","1,796,400","179,640",일용비(신라),04월 22일,,,,,,,,,,,,
2019-04-15,(주)두잉씨앤에스,"2,403,500","2,185,000","218,500",일용비(포시즌스),04월 22일,,,,,,,,,,,,
2019-04-15,(주) 한국에이브이,"385,000","350,000","35,000",일용비,04월 30일,,,,,,,,,,,,
2019-04-30,(주)두잉씨앤에스,"2,799,500","2,545,000","254,500",일용비(하얏트),05월 10일,외,,,,,,,,,,,
2019-04-30,(주)두잉씨앤에스,"4,206,455","3,824,050","382,405",일용비(시그니엘),05월 10일,외,,,,,,,,,,,
2019-04-30,(주)두잉씨앤에스,"847,000","770,000","77,000",일용비(아트파라디소),05월 10일,외,,,,,,,,,,,
2019-04-30,(주)토탈코리아,"1,452,000","1,320,000","132,000",일용비,05월 31일,,,,,,,,,,,,
2019-04-30,(주) 에스에스엘,"704,000","640,000","64,000",일용비,05월 15일,,,,,,,,,,,,
2019-04-30,(주) 라이팅코리아,"660,000","600,000","60,000",일용비,05월 14일,,,,,,,,,,,,
2019-04-30,다토,"2,376,000","2,160,000","216,000",일용비,05월 20일,,,,,,,,,,,,
2019-04-30,주식회사 엠씨피인터네셔널,"77,000","70,000","7,000",일용비,07월 02일,,,,,,,,,,,,
2019-04-30,주식회사 지엠엠,"1,320,000","1,200,000","120,000",일용비,06월 03일,,,,,,,,,,,,
2019-04-30,우지기업(주),"2,623,500","2,385,000","238,500",일용비(조선호텔),05월 10일,,,,,,,,,,,,
2019-04-30,(주)두잉씨앤에스,"478,500","435,000","43,500",일용비(하얏트),05월 10일,,,,,,,,,,,,
2019-04-30,(주)두잉씨앤에스,"2,057,000","1,870,000","187,000",일용비(아트파라디소),05월 10일,,,,,,,,,,,,
2019-04-30,(주)두잉씨앤에스,"19,767,000","17,970,000","1,797,000",일용비(파라다이스),05월 10일,,,,,,,,,,,,
2019-04-30,(주)두잉씨앤에스,"1,331,000","1,210,000","121,000",일용비(영등포코트야드),05월 10일,,,,,,,,,,,,
2019-04-30,(주)두잉씨앤에스,"990,000","900,000","90,000",일용비(더플라자),05월 10일,,,,,,,,,,,,
2019-04-30,(주)두잉씨앤에스,"104,500","95,000","9,500",일용비(여의도MEA),05월 10일,,,,,,,,,,,,
2019-04-30,(주)두잉씨앤에스,"273,900","249,000","24,900",일용비(인터컨티넨탈),05월 10일,,,,,,,,,,,,
2019-04-30,(주)두잉씨앤에스,"1,413,500","1,285,000","128,500",일용비(시그니엘),05월 10일,,,,,,,,,,,,
2019-04-30,(주)두잉씨앤에스,"6,721,000","6,110,000","611,000",일용비(롯데),05월 10일,,,,,,,,,,,,
2019-04-30,(주)두잉씨앤에스,"2,964,060","2,694,600","269,460",일용비(신라),05월 10일,,,,,,,,,,,,
2019-04-30,(주)두잉씨앤에스,"3,569,500","3,245,000","324,500",일용비(포시즌스),05월 10일,,,,,,,,,,,,
2019-04-30,미성엠프로 주식회사,"20,020,000","18,200,000","1,820,000",일용비(신촌세브란스),05월 24일,,,,,,,,,,,,
2019-04-30,미성엠프로 주식회사,"10,890,000","9,900,000","990,000",일용비(강남세브란스),05월 24일,,,,,,,,,,,,
2019-04-30,미성엠프로 주식회사,"7,480,000","6,800,000","680,000",일용비(서울성모병원),05월 24일,,4월,,,,,,,,,,
2019-04-30,주식회사 엠엠에스컴퍼니,"1,056,000","960,000","96,000",일용비,05월 03일,,합계,공급,세액,,,,,,,,
2019-04-30,라이트스케치,"154,000","140,000","14,000",일용비,05월 01일,,"123,110,955 ","111,919,050 ","11,191,905 ",,,,,,,,
2019-05-06,미성엠프로 주식회사,"2,376,000","2,160,000","216,000",일용비(파라다이스),05월 24일,,,,,,,,,,,,
2019-05-15,(주)두잉씨앤에스,"1,681,163","1,528,330","152,833",일용비(시그니엘),06월 10일,외,,,,,,,,,,,
2019-05-15,(주)두잉씨앤에스,"968,000","880,000","88,000",일용비(하얏트),05월 30일,외,,,,,,,,,,,
2019-05-15,(주)두잉씨앤에스,"1,331,000","1,210,000","121,000",일용비(아트파라디소),05월 30일,외,,,,,,,,,,,
